time,gFx,gFy,gFz,TgF
55.466000,-0.0007,-0.0811,1.0266,1.030
55.466000,-0.0000,-0.0808,1.0322,1.035
55.472000,-0.0002,-0.0786,1.0332,1.036
55.473000,-0.0000,-0.0777,1.0244,1.027
55.475000,0.0019,-0.0781,1.0156,1.019
55.475000,0.0010,-0.0806,1.0063,1.010
55.484000,0.0005,-0.0808,1.0002,1.003
55.484000,0.0017,-0.0811,0.9968,1.000
55.484000,0.0012,-0.0816,0.9980,1.001
55.485000,0.0034,-0.0801,0.9992,1.002
55.489000,0.0027,-0.0799,0.9997,1.003
55.492000,0.0039,-0.0806,1.0029,1.006
55.495000,0.0046,-0.0811,1.0046,1.008
55.495000,0.0039,-0.0823,1.0095,1.013
55.499000,0.0037,-0.0823,1.0124,1.016
55.499000,0.0041,-0.0820,1.0178,1.021
55.504000,0.0044,-0.0852,1.0207,1.024
55.505000,0.0049,-0.0840,1.0246,1.028
55.510000,0.0066,-0.0838,1.0290,1.032
55.510000,0.0061,-0.0852,1.0324,1.036
55.515000,0.0068,-0.0855,1.0351,1.039
55.516000,0.0051,-0.0855,1.0368,1.040
55.519000,0.0056,-0.0842,1.0368,1.040
55.519000,0.0039,-0.0803,1.0344,1.038
55.524000,0.0034,-0.0816,1.0334,1.037
55.524000,0.0044,-0.0828,1.0329,1.036
55.528000,0.0051,-0.0806,1.0285,1.032
55.529000,0.0007,-0.0806,1.0295,1.033
55.533000,0.0005,-0.0808,1.0278,1.031
55.534000,-0.0000,-0.0820,1.0258,1.029
55.538000,0.0015,-0.0789,1.0229,1.026
55.539000,0.0015,-0.0786,1.0236,1.027
55.543000,0.0015,-0.0781,1.0207,1.024
55.544000,0.0007,-0.0789,1.0188,1.022
55.548000,0.0039,-0.0789,1.0188,1.022
55.549000,0.0005,-0.0764,1.0158,1.019
55.553000,0.0024,-0.0767,1.0168,1.020
55.554000,0.0041,-0.0772,1.0146,1.018
55.558000,0.0056,-0.0774,1.0112,1.014
55.559000,0.0044,-0.0755,1.0126,1.015
55.562000,0.0046,-0.0774,1.0104,1.013
55.563000,0.0071,-0.0779,1.0082,1.011
55.568000,0.0083,-0.0791,1.0107,1.014
55.568000,0.0078,-0.0772,1.0112,1.014
55.572000,0.0076,-0.0777,1.0117,1.015
55.573000,0.0059,-0.0767,1.0129,1.016
55.578000,0.0090,-0.0762,1.0151,1.018
55.578000,0.0059,-0.0789,1.0163,1.019
55.582000,0.0059,-0.0803,1.0168,1.020
55.582000,0.0032,-0.0811,1.0173,1.021
55.586000,0.0044,-0.0828,1.0224,1.026
55.587000,0.0034,-0.0813,1.0271,1.030
55.594000,0.0051,-0.0847,1.0288,1.032
55.595000,-0.0000,-0.0864,1.0288,1.032
55.600000,-0.0012,-0.0860,1.0327,1.036
55.600000,-0.0024,-0.0857,1.0332,1.037
55.604000,-0.0012,-0.0869,1.0327,1.036
55.605000,-0.0012,-0.0889,1.0329,1.037
55.606000,-0.0024,-0.0889,1.0344,1.038
55.606000,-0.0032,-0.0899,1.0329,1.037
55.611000,-0.0027,-0.0896,1.0339,1.038
55.611000,-0.0034,-0.0926,1.0327,1.037
55.616000,-0.0020,-0.0894,1.0310,1.035
55.616000,-0.0049,-0.0908,1.0295,1.034
55.621000,-0.0010,-0.0921,1.0285,1.033
55.622000,0.0002,-0.0899,1.0268,1.031
55.626000,0.0002,-0.0916,1.0278,1.032
55.626000,0.0007,-0.0877,1.0241,1.028
55.630000,0.0017,-0.0869,1.0246,1.028
55.631000,0.0037,-0.0877,1.0214,1.025
55.636000,0.0027,-0.0852,1.0224,1.026
55.637000,0.0046,-0.0862,1.0192,1.023
55.640000,0.0034,-0.0845,1.0180,1.022
55.641000,0.0054,-0.0840,1.0158,1.019
55.645000,0.0056,-0.0833,1.0144,1.018
55.646000,0.0054,-0.0811,1.0131,1.016
55.650000,0.0059,-0.0823,1.0117,1.015
55.651000,0.0066,-0.0823,1.0104,1.014
55.655000,0.0083,-0.0811,1.0095,1.013
55.656000,0.0037,-0.0823,1.0073,1.011
55.660000,0.0054,-0.0806,1.0063,1.010
55.661000,0.0051,-0.0808,1.0075,1.011
55.665000,0.0056,-0.0794,1.0087,1.012
55.665000,0.0046,-0.0791,1.0100,1.013
55.670000,0.0049,-0.0794,1.0114,1.015
55.670000,0.0041,-0.0796,1.0124,1.016
55.675000,0.0046,-0.0811,1.0114,1.015
55.676000,0.0029,-0.0816,1.0117,1.015
55.681000,-0.0000,-0.0808,1.0131,1.016
55.681000,0.0017,-0.0838,1.0136,1.017
55.684000,0.0027,-0.0823,1.0163,1.020
55.685000,0.0015,-0.0838,1.0178,1.021
55.689000,0.0017,-0.0833,1.0192,1.023
55.689000,0.0015,-0.0830,1.0210,1.024
55.694000,0.0034,-0.0833,1.0214,1.025
55.695000,0.0010,-0.0840,1.0229,1.026
55.700000,0.0019,-0.0833,1.0244,1.028
55.700000,0.0007,-0.0850,1.0266,1.030
55.707000,0.0012,-0.0842,1.0261,1.030
55.708000,0.0012,-0.0835,1.0278,1.031
55.712000,0.0015,-0.0838,1.0253,1.029
55.712000,0.0005,-0.0845,1.0268,1.030
55.716000,0.0017,-0.0835,1.0302,1.034
55.717000,0.0024,-0.0847,1.0285,1.032
55.721000,0.0032,-0.0840,1.0266,1.030
55.722000,0.0002,-0.0835,1.0261,1.029
55.723000,0.0012,-0.0852,1.0273,1.031
55.724000,0.0029,-0.0840,1.0229,1.026
55.728000,0.0019,-0.0852,1.0217,1.025
55.729000,0.0027,-0.0842,1.0212,1.025
55.734000,0.0037,-0.0835,1.0131,1.017
55.734000,0.0032,-0.0840,1.0141,1.018
55.738000,0.0046,-0.0830,1.0190,1.022
55.738000,0.0012,-0.0811,1.0246,1.028
55.743000,0.0029,-0.0808,1.0359,1.039
55.744000,0.0012,-0.0791,1.0373,1.040
55.748000,0.0024,-0.0791,1.0373,1.040
55.748000,0.0032,-0.0791,1.0383,1.041
55.754000,0.0019,-0.0786,1.0337,1.037
55.754000,0.0017,-0.0784,1.0263,1.029
55.758000,-0.0000,-0.0796,1.0158,1.019
55.759000,0.0039,-0.0833,1.0085,1.012
55.762000,0.0012,-0.0828,0.9999,1.003
55.762000,0.0032,-0.0816,0.9968,1.000
55.767000,0.0024,-0.0808,0.9973,1.001
55.768000,0.0054,-0.0828,0.9990,1.002
55.772000,0.0068,-0.0828,1.0031,1.007
55.773000,0.0061,-0.0862,1.0073,1.011
55.777000,0.0054,-0.0833,1.0117,1.015
55.777000,0.0066,-0.0835,1.0144,1.018
55.782000,0.0071,-0.0862,1.0156,1.019
55.782000,0.0090,-0.0835,1.0131,1.017
55.787000,0.0076,-0.0838,1.0117,1.015
55.787000,0.0071,-0.0847,1.0166,1.020
55.793000,0.0076,-0.0840,1.0200,1.023
55.794000,0.0061,-0.0835,1.0275,1.031
55.796000,0.0073,-0.0828,1.0315,1.035
55.797000,0.0054,-0.0820,1.0378,1.041
55.802000,0.0056,-0.0833,1.0420,1.045
55.802000,0.0046,-0.0818,1.0449,1.048
55.806000,0.0022,-0.0825,1.0427,1.046
55.806000,0.0037,-0.0830,1.0424,1.046
55.812000,0.0054,-0.0842,1.0366,1.040
55.812000,0.0037,-0.0845,1.0341,1.038
55.818000,0.0017,-0.0835,1.0312,1.035
55.818000,0.0015,-0.0842,1.0324,1.036
55.821000,0.0010,-0.0820,1.0300,1.033
55.821000,0.0019,-0.0857,1.0268,1.030
55.826000,-0.0002,-0.0833,1.0232,1.027
55.827000,-0.0005,-0.0830,1.0234,1.027
55.831000,-0.0017,-0.0838,1.0232,1.027
55.831000,-0.0005,-0.0840,1.0219,1.025
55.836000,0.0019,-0.0833,1.0200,1.023
55.836000,0.0027,-0.0801,1.0156,1.019
55.840000,0.0012,-0.0799,1.0153,1.018
55.840000,0.0037,-0.0774,1.0141,1.017
55.846000,0.0032,-0.0786,1.0119,1.015
55.846000,0.0049,-0.0777,1.0153,1.018
55.851000,0.0034,-0.0777,1.0129,1.016
55.851000,0.0059,-0.0767,1.0148,1.018
55.856000,0.0078,-0.0747,1.0156,1.018
55.856000,0.0066,-0.0755,1.0156,1.018
55.860000,0.0071,-0.0752,1.0139,1.017
55.861000,0.0100,-0.0762,1.0183,1.021
55.865000,0.0093,-0.0774,1.0166,1.020
55.865000,0.0085,-0.0774,1.0158,1.019
55.871000,0.0081,-0.0755,1.0158,1.019
55.872000,0.0083,-0.0762,1.0168,1.020
55.875000,0.0093,-0.0801,1.0173,1.020
55.875000,0.0093,-0.0789,1.0170,1.020
55.881000,0.0076,-0.0801,1.0183,1.021
55.882000,0.0081,-0.0816,1.0188,1.022
55.884000,0.0061,-0.0811,1.0219,1.025
55.885000,0.0051,-0.0818,1.0253,1.029
55.890000,0.0054,-0.0838,1.0266,1.030
55.890000,0.0041,-0.0860,1.0278,1.031
55.894000,0.0022,-0.0857,1.0315,1.035
55.895000,0.0041,-0.0869,1.0329,1.037
55.899000,0.0037,-0.0879,1.0322,1.036
55.900000,0.0029,-0.0896,1.0327,1.037
55.904000,0.0041,-0.0901,1.0312,1.035
55.904000,0.0017,-0.0889,1.0322,1.036
55.909000,0.0024,-0.0899,1.0288,1.033
55.910000,0.0034,-0.0911,1.0273,1.031
55.914000,0.0017,-0.0906,1.0232,1.027
55.914000,0.0032,-0.0918,1.0219,1.026
55.918000,0.0029,-0.0899,1.0234,1.027
55.919000,0.0029,-0.0901,1.0222,1.026
55.924000,0.0029,-0.0901,1.0202,1.024
55.924000,0.0024,-0.0886,1.0202,1.024
55.930000,0.0049,-0.0884,1.0183,1.022
55.930000,0.0054,-0.0879,1.0168,1.021
55.933000,0.0037,-0.0889,1.0180,1.022
55.933000,0.0022,-0.0882,1.0168,1.021
55.939000,0.0049,-0.0860,1.0151,1.019
55.940000,0.0046,-0.0847,1.0139,1.017
55.943000,0.0044,-0.0862,1.0129,1.017
55.944000,0.0049,-0.0869,1.0139,1.018
55.948000,0.0061,-0.0847,1.0124,1.016
55.948000,0.0049,-0.0852,1.0122,1.016
55.953000,0.0056,-0.0847,1.0107,1.014
55.953000,0.0071,-0.0872,1.0124,1.016
55.959000,0.0056,-0.0860,1.0114,1.015
55.959000,0.0066,-0.0855,1.0112,1.015
55.963000,0.0041,-0.0830,1.0114,1.015
55.963000,0.0068,-0.0852,1.0141,1.018
55.967000,0.0041,-0.0845,1.0148,1.018
55.968000,0.0037,-0.0862,1.0156,1.019
55.972000,0.0061,-0.0842,1.0183,1.022
55.973000,0.0061,-0.0845,1.0200,1.023
55.978000,0.0054,-0.0840,1.0210,1.024
55.978000,0.0022,-0.0825,1.0227,1.026
55.982000,0.0039,-0.0842,1.0251,1.029
55.983000,0.0037,-0.0850,1.0251,1.029
55.987000,0.0037,-0.0838,1.0251,1.029
55.987000,0.0024,-0.0823,1.0278,1.031
55.991000,0.0029,-0.0850,1.0290,1.033
55.992000,0.0027,-0.0835,1.0258,1.029
55.996000,0.0007,-0.0852,1.0244,1.028
55.997000,0.0019,-0.0874,1.0256,1.029
56.002000,0.0022,-0.0857,1.0249,1.028
56.003000,0.0007,-0.0852,1.0229,1.026
56.006000,0.0034,-0.0852,1.0214,1.025
56.007000,0.0017,-0.0855,1.0200,1.024
56.012000,0.0029,-0.0864,1.0200,1.024
56.012000,0.0037,-0.0825,1.0180,1.021
56.016000,0.0032,-0.0852,1.0185,1.022
56.016000,0.0010,-0.0855,1.0207,1.024
56.021000,0.0027,-0.0857,1.0195,1.023
56.022000,0.0022,-0.0828,1.0197,1.023
56.026000,0.0051,-0.0847,1.0195,1.023
56.026000,0.0032,-0.0845,1.0227,1.026
56.031000,0.0034,-0.0845,1.0202,1.024
56.031000,0.0041,-0.0838,1.0214,1.025
56.036000,0.0022,-0.0828,1.0214,1.025
56.036000,0.0041,-0.0833,1.0227,1.026
56.040000,0.0061,-0.0818,1.0205,1.024
56.041000,0.0039,-0.0823,1.0239,1.027
56.045000,0.0041,-0.0825,1.0234,1.027
56.046000,0.0044,-0.0828,1.0244,1.028
56.050000,0.0034,-0.0816,1.0280,1.031
56.051000,0.0044,-0.0806,1.0263,1.029
56.055000,0.0061,-0.0803,1.0288,1.032
56.056000,0.0059,-0.0816,1.0288,1.032
56.064000,0.0034,-0.0799,1.0280,1.031
56.065000,0.0059,-0.0789,1.0293,1.032
56.065000,0.0054,-0.0791,1.0261,1.029
56.065000,0.0044,-0.0806,1.0268,1.030
56.074000,0.0027,-0.0794,1.0234,1.026
56.075000,0.0032,-0.0781,1.0180,1.021
56.075000,0.0019,-0.0811,1.0158,1.019
56.075000,0.0022,-0.0808,1.0109,1.014
56.081000,0.0002,-0.0781,1.0119,1.015
56.082000,0.0012,-0.0811,1.0124,1.016
56.084000,-0.0002,-0.0799,1.0126,1.016
56.085000,-0.0005,-0.0828,1.0175,1.021
56.089000,0.0010,-0.0818,1.0178,1.021
56.089000,-0.0024,-0.0808,1.0158,1.019
56.094000,0.0017,-0.0838,1.0092,1.013
56.095000,0.0041,-0.0838,1.0007,1.004
56.100000,0.0059,-0.0860,0.9943,0.998
56.101000,0.0034,-0.0845,0.9933,0.997
56.105000,0.0059,-0.0872,0.9926,0.996
56.105000,0.0054,-0.0874,0.9987,1.003
56.109000,0.0059,-0.0879,1.0163,1.020
56.110000,0.0039,-0.0891,1.0334,1.037
56.115000,0.0039,-0.0864,1.0547,1.058
56.115000,0.0056,-0.0877,1.0652,1.069
56.118000,0.0073,-0.0860,1.0681,1.072
56.119000,0.0068,-0.0857,1.0715,1.075
56.124000,0.0044,-0.0867,1.0696,1.073
56.124000,0.0046,-0.0869,1.0647,1.068
56.128000,0.0039,-0.0857,1.0534,1.057
56.129000,0.0041,-0.0869,1.0344,1.038
56.133000,0.0059,-0.0862,1.0183,1.022
56.133000,0.0068,-0.0874,1.0085,1.012
56.138000,0.0027,-0.0857,1.0090,1.013
56.139000,0.0039,-0.0823,1.0217,1.025
56.144000,0.0015,-0.0823,1.0290,1.032
56.144000,0.0002,-0.0799,1.0315,1.035
56.150000,0.0019,-0.0781,1.0293,1.032
56.151000,-0.0002,-0.0791,1.0212,1.024
56.152000,0.0012,-0.0789,1.0095,1.013
56.153000,-0.0005,-0.0808,1.0041,1.007
56.159000,-0.0015,-0.0808,0.9973,1.001
56.160000,0.0002,-0.0813,0.9943,0.998
56.162000,0.0005,-0.0801,0.9946,0.998
56.163000,0.0005,-0.0820,0.9968,1.000
56.168000,0.0015,-0.0808,0.9933,0.997
56.169000,0.0002,-0.0840,0.9995,1.003
56.172000,0.0029,-0.0833,1.0048,1.008
56.173000,0.0027,-0.0838,1.0082,1.012
56.177000,0.0039,-0.0838,1.0146,1.018
56.178000,0.0059,-0.0847,1.0195,1.023
56.182000,0.0051,-0.0860,1.0219,1.026
56.183000,0.0063,-0.0874,1.0251,1.029
56.187000,0.0068,-0.0884,1.0268,1.031
56.187000,0.0068,-0.0879,1.0312,1.035
56.193000,0.0076,-0.0886,1.0305,1.034
56.193000,0.0090,-0.0894,1.0319,1.036
56.197000,0.0073,-0.0879,1.0329,1.037
56.197000,0.0083,-0.0864,1.0322,1.036
56.201000,0.0081,-0.0882,1.0319,1.036
56.201000,0.0076,-0.0872,1.0329,1.037
56.206000,0.0098,-0.0855,1.0310,1.035
56.206000,0.0071,-0.0833,1.0288,1.032
56.212000,0.0068,-0.0852,1.0285,1.032
56.212000,0.0054,-0.0840,1.0275,1.031
56.220000,0.0039,-0.0835,1.0275,1.031
56.221000,0.0037,-0.0825,1.0290,1.032
56.221000,0.0019,-0.0811,1.0239,1.027
56.225000,0.0007,-0.0813,1.0219,1.025
56.229000,0.0012,-0.0794,1.0212,1.024
56.230000,0.0010,-0.0806,1.0219,1.025
56.230000,0.0029,-0.0808,1.0205,1.024
56.231000,0.0002,-0.0791,1.0166,1.020
56.236000,0.0019,-0.0789,1.0129,1.016
56.236000,0.0024,-0.0784,1.0131,1.016
56.241000,0.0037,-0.0759,1.0124,1.015
56.241000,0.0032,-0.0781,1.0139,1.017
56.246000,0.0049,-0.0786,1.0146,1.018
56.247000,0.0044,-0.0799,1.0122,1.015
56.250000,0.0056,-0.0779,1.0170,1.020
56.251000,0.0073,-0.0789,1.0183,1.021
56.255000,0.0078,-0.0779,1.0183,1.021
56.255000,0.0076,-0.0781,1.0175,1.021
56.260000,0.0063,-0.0806,1.0178,1.021
56.261000,0.0059,-0.0816,1.0214,1.025
56.266000,0.0044,-0.0825,1.0202,1.024
56.266000,0.0063,-0.0838,1.0217,1.025
56.271000,0.0068,-0.0855,1.0214,1.025
56.271000,0.0056,-0.0855,1.0234,1.027
56.275000,0.0049,-0.0864,1.0241,1.028
56.275000,0.0049,-0.0906,1.0236,1.028
56.280000,0.0022,-0.0891,1.0253,1.029
56.281000,0.0041,-0.0923,1.0256,1.030
56.285000,0.0012,-0.0921,1.0275,1.032
56.285000,0.0002,-0.0928,1.0280,1.032
56.290000,0.0022,-0.0918,1.0278,1.032
56.290000,-0.0005,-0.0935,1.0278,1.032
56.294000,-0.0000,-0.0945,1.0285,1.033
56.295000,0.0007,-0.0962,1.0283,1.033
56.300000,-0.0010,-0.0943,1.0310,1.035
56.301000,-0.0024,-0.0960,1.0275,1.032
56.306000,-0.0005,-0.0960,1.0302,1.035
56.306000,-0.0022,-0.0972,1.0300,1.035
56.309000,0.0005,-0.0957,1.0275,1.032
56.310000,-0.0020,-0.0943,1.0261,1.030
56.313000,-0.0002,-0.0948,1.0236,1.028
56.314000,0.0002,-0.0950,1.0249,1.029
56.318000,0.0032,-0.0918,1.0210,1.025
56.319000,0.0007,-0.0930,1.0229,1.027
56.324000,0.0032,-0.0943,1.0229,1.027
56.325000,0.0039,-0.0889,1.0217,1.026
56.331000,0.0022,-0.0896,1.0195,1.023
56.332000,0.0037,-0.0926,1.0190,1.023
56.334000,0.0046,-0.0886,1.0183,1.022
56.335000,0.0071,-0.0891,1.0163,1.020
56.341000,0.0068,-0.0872,1.0163,1.020
56.342000,0.0066,-0.0860,1.0139,1.018
56.343000,0.0068,-0.0867,1.0156,1.019
56.343000,0.0059,-0.0869,1.0168,1.021
56.349000,0.0054,-0.0860,1.0148,1.018
56.349000,0.0083,-0.0840,1.0151,1.019
56.353000,0.0085,-0.0857,1.0158,1.019
56.353000,0.0056,-0.0842,1.0163,1.020
56.358000,0.0049,-0.0840,1.0151,1.019
56.358000,0.0063,-0.0845,1.0139,1.017
56.363000,0.0041,-0.0857,1.0173,1.021
56.363000,0.0071,-0.0838,1.0188,1.022
56.368000,0.0034,-0.0838,1.0175,1.021
56.368000,0.0049,-0.0845,1.0188,1.022
56.372000,0.0044,-0.0835,1.0192,1.023
56.373000,0.0034,-0.0835,1.0200,1.023
56.378000,0.0051,-0.0852,1.0241,1.028
56.379000,0.0032,-0.0855,1.0222,1.026
56.384000,0.0063,-0.0833,1.0234,1.027
56.384000,0.0044,-0.0847,1.0261,1.030
56.387000,0.0039,-0.0847,1.0251,1.029
56.387000,0.0015,-0.0850,1.0283,1.032
56.392000,0.0024,-0.0850,1.0288,1.032
56.392000,0.0046,-0.0857,1.0312,1.035
56.397000,0.0032,-0.0874,1.0312,1.035
56.398000,0.0046,-0.0886,1.0302,1.034
56.401000,0.0044,-0.0882,1.0307,1.034
56.401000,0.0041,-0.0869,1.0290,1.033
56.406000,0.0049,-0.0886,1.0283,1.032
56.407000,0.0041,-0.0877,1.0271,1.031
56.412000,0.0049,-0.0869,1.0222,1.026
56.412000,0.0037,-0.0862,1.0183,1.022
56.418000,0.0054,-0.0879,1.0134,1.017
56.418000,0.0049,-0.0872,1.0146,1.018
56.423000,0.0041,-0.0850,1.0227,1.026
56.423000,0.0027,-0.0869,1.0300,1.034
56.427000,0.0029,-0.0860,1.0359,1.039
56.428000,0.0037,-0.0825,1.0373,1.041
56.431000,0.0002,-0.0823,1.0395,1.043
56.431000,0.0029,-0.0823,1.0373,1.041
56.435000,0.0034,-0.0825,1.0310,1.034
56.436000,0.0017,-0.0840,1.0195,1.023
56.440000,0.0007,-0.0830,1.0122,1.016
56.441000,0.0005,-0.0850,1.0021,1.006
56.445000,0.0010,-0.0867,0.9921,0.996
56.446000,0.0032,-0.0864,0.9870,0.991
56.450000,0.0019,-0.0874,0.9843,0.988
56.450000,0.0034,-0.0879,0.9836,0.988
56.456000,0.0041,-0.0882,0.9885,0.992
56.456000,0.0049,-0.0891,0.9965,1.001
56.460000,0.0044,-0.0884,1.0080,1.012
56.460000,0.0049,-0.0886,1.0170,1.021
56.465000,0.0039,-0.0864,1.0285,1.032
56.466000,0.0051,-0.0877,1.0378,1.042
56.471000,0.0056,-0.0877,1.0395,1.043
56.472000,0.0051,-0.0874,1.0410,1.045
56.475000,0.0054,-0.0886,1.0390,1.043
56.475000,0.0056,-0.0884,1.0319,1.036
56.480000,0.0056,-0.0869,1.0268,1.031
56.480000,0.0039,-0.0879,1.0246,1.028
56.485000,0.0081,-0.0899,1.0232,1.027
56.485000,0.0066,-0.0882,1.0205,1.024
56.489000,0.0041,-0.0886,1.0219,1.026
56.490000,0.0063,-0.0884,1.0251,1.029
56.494000,0.0083,-0.0886,1.0285,1.032
56.495000,0.0051,-0.0860,1.0285,1.032
56.500000,0.0034,-0.0872,1.0285,1.032
56.500000,0.0024,-0.0879,1.0295,1.033
56.504000,0.0019,-0.0879,1.0312,1.035
56.505000,0.0005,-0.0872,1.0297,1.033
56.509000,0.0012,-0.0889,1.0283,1.032
56.510000,-0.0012,-0.0857,1.0261,1.030
56.514000,-0.0000,-0.0855,1.0210,1.025
56.514000,0.0027,-0.0882,1.0207,1.025
56.519000,-0.0005,-0.0860,1.0183,1.022
56.520000,0.0015,-0.0869,1.0183,1.022
56.523000,0.0010,-0.0864,1.0163,1.020
56.524000,0.0015,-0.0852,1.0163,1.020
56.528000,-0.0002,-0.0867,1.0153,1.019
56.529000,0.0019,-0.0855,1.0153,1.019
56.534000,0.0027,-0.0840,1.0163,1.020
56.535000,0.0044,-0.0833,1.0192,1.023
56.538000,0.0059,-0.0828,1.0173,1.021
56.539000,0.0061,-0.0808,1.0166,1.020
56.543000,0.0046,-0.0845,1.0173,1.021
56.544000,0.0063,-0.0833,1.0175,1.021
56.548000,0.0090,-0.0838,1.0151,1.019
56.548000,0.0076,-0.0833,1.0148,1.018
56.553000,0.0081,-0.0840,1.0153,1.019
56.554000,0.0076,-0.0823,1.0170,1.020
56.558000,0.0071,-0.0825,1.0136,1.017
56.558000,0.0071,-0.0857,1.0146,1.018
56.568000,0.0071,-0.0855,1.0148,1.018
56.568000,0.0061,-0.0882,1.0126,1.016
56.568000,0.0066,-0.0869,1.0153,1.019
56.568000,0.0066,-0.0879,1.0173,1.021
56.572000,0.0066,-0.0904,1.0188,1.023
56.573000,0.0046,-0.0911,1.0185,1.023
56.577000,0.0056,-0.0923,1.0212,1.025
56.577000,0.0056,-0.0933,1.0236,1.028
56.582000,0.0032,-0.0943,1.0244,1.029
56.582000,0.0061,-0.0945,1.0278,1.032
56.588000,0.0039,-0.0923,1.0263,1.030
56.588000,0.0022,-0.0950,1.0246,1.029
56.592000,0.0022,-0.0965,1.0278,1.032
56.592000,0.0010,-0.0960,1.0273,1.032
56.597000,0.0024,-0.0950,1.0268,1.031
56.597000,0.0010,-0.0965,1.0268,1.031
56.601000,0.0027,-0.0957,1.0285,1.033
56.602000,0.0002,-0.0957,1.0275,1.032
56.607000,0.0012,-0.0972,1.0256,1.030
56.607000,0.0024,-0.0974,1.0256,1.030
56.612000,0.0034,-0.0967,1.0246,1.029
56.612000,0.0005,-0.0957,1.0236,1.028
56.616000,-0.0000,-0.0957,1.0207,1.025
56.616000,0.0032,-0.0970,1.0202,1.025
56.621000,0.0024,-0.0960,1.0175,1.022
56.622000,0.0034,-0.0952,1.0131,1.018
56.627000,0.0019,-0.0938,1.0139,1.018
56.627000,0.0056,-0.0962,1.0124,1.017
56.631000,0.0044,-0.0962,1.0109,1.016
56.632000,0.0049,-0.0940,1.0097,1.014
56.636000,0.0039,-0.0948,1.0114,1.016
56.636000,0.0044,-0.0928,1.0095,1.014
56.640000,0.0041,-0.0916,1.0124,1.017
56.641000,0.0049,-0.0911,1.0090,1.013
56.645000,0.0051,-0.0918,1.0122,1.016
56.646000,0.0076,-0.0921,1.0146,1.019
56.650000,0.0051,-0.0908,1.0161,1.020
56.651000,0.0061,-0.0884,1.0178,1.022
56.655000,0.0078,-0.0904,1.0168,1.021
56.656000,0.0051,-0.0899,1.0178,1.022
56.661000,0.0046,-0.0901,1.0210,1.025
56.661000,0.0034,-0.0904,1.0180,1.022
56.665000,0.0027,-0.0911,1.0195,1.024
56.666000,0.0034,-0.0916,1.0200,1.024
56.670000,0.0024,-0.0889,1.0202,1.024
56.670000,0.0041,-0.0913,1.0166,1.021
56.676000,0.0034,-0.0911,1.0188,1.023
56.676000,0.0037,-0.0899,1.0190,1.023
56.681000,0.0034,-0.0894,1.0190,1.023
56.681000,0.0032,-0.0906,1.0188,1.023
56.685000,0.0007,-0.0896,1.0183,1.022
56.686000,0.0015,-0.0911,1.0202,1.024
56.690000,0.0019,-0.0913,1.0217,1.026
56.690000,0.0002,-0.0926,1.0224,1.027
56.695000,-0.0000,-0.0913,1.0232,1.027
56.695000,0.0005,-0.0904,1.0249,1.029
56.699000,0.0024,-0.0930,1.0222,1.026
56.699000,0.0022,-0.0908,1.0232,1.027
56.705000,0.0017,-0.0904,1.0212,1.025
56.706000,0.0034,-0.0908,1.0210,1.025
56.710000,0.0022,-0.0928,1.0200,1.024
56.710000,0.0007,-0.0921,1.0192,1.023
56.714000,0.0010,-0.0950,1.0168,1.021
56.714000,0.0010,-0.0928,1.0163,1.021
56.718000,0.0041,-0.0918,1.0134,1.018
56.719000,0.0054,-0.0913,1.0136,1.018
56.724000,0.0039,-0.0935,1.0124,1.017
56.724000,0.0032,-0.0945,1.0139,1.018
56.730000,0.0027,-0.0930,1.0126,1.017
56.731000,0.0017,-0.0926,1.0136,1.018
56.734000,0.0034,-0.0930,1.0151,1.019
56.734000,0.0027,-0.0926,1.0168,1.021
56.739000,0.0019,-0.0943,1.0180,1.022
56.739000,0.0041,-0.0938,1.0205,1.025
56.743000,0.0046,-0.0928,1.0234,1.028
56.744000,0.0066,-0.0921,1.0253,1.029
56.748000,0.0046,-0.0918,1.0263,1.030
56.748000,0.0051,-0.0940,1.0278,1.032
56.753000,0.0046,-0.0926,1.0278,1.032
56.754000,0.0046,-0.0896,1.0293,1.033
56.757000,0.0068,-0.0911,1.0293,1.033
56.758000,0.0054,-0.0928,1.0302,1.034
56.763000,0.0071,-0.0896,1.0300,1.034
56.764000,0.0083,-0.0908,1.0293,1.033
56.768000,0.0068,-0.0904,1.0258,1.030
56.769000,0.0059,-0.0884,1.0280,1.032
56.772000,0.0061,-0.0857,1.0224,1.026
56.772000,0.0061,-0.0872,1.0227,1.026
56.777000,0.0098,-0.0855,1.0219,1.026
56.778000,0.0081,-0.0842,1.0214,1.025
56.782000,0.0088,-0.0869,1.0151,1.019
56.783000,0.0066,-0.0874,1.0141,1.018
56.788000,0.0054,-0.0857,1.0104,1.014
56.788000,0.0068,-0.0855,1.0119,1.016
56.792000,0.0063,-0.0864,1.0136,1.017
56.792000,0.0049,-0.0838,1.0161,1.020
56.797000,0.0063,-0.0879,1.0178,1.022
56.797000,0.0073,-0.0869,1.0144,1.018
56.802000,0.0083,-0.0886,1.0039,1.008
56.802000,0.0066,-0.0904,0.9963,1.000
56.807000,0.0068,-0.0926,0.9875,0.992
56.807000,0.0056,-0.0918,0.9846,0.989
56.811000,0.0076,-0.0911,0.9875,0.992
56.811000,0.0081,-0.0938,0.9960,1.000
56.816000,0.0063,-0.0950,1.0092,1.014
56.817000,0.0061,-0.0962,1.0271,1.032
56.822000,0.0024,-0.0938,1.0454,1.050
